id,model_name,primary_entity_type,prediction,primary_reference_mention,reference_mentions,primary_mention_exact_match,any_reference_mention_exact_match,primary_mention_normalized_match,any_reference_mention_normalized_match,mention_substring_recall_proxy
Q1133767_2,entity_aware_mt,Book,DIN 단위에 대한 일반적인 사용은 무엇입니까?,DIN 단자,"[""DIN 단자"", ""DIN 단자 의 일반적인 용도는 무엇인가요?"", ""DIN 커넥터""]",False,False,False,False,0.8
Q1133767_2,gpt4o_mini,Book,DIN 커넥터의 일반적인 용도는 무엇인가요?,DIN 단자,"[""DIN 단자"", ""DIN 단자 의 일반적인 용도는 무엇인가요?"", ""DIN 커넥터""]",False,True,False,True,1.0
Q1133767_2,gpt4o,Book,DIN 커넥터의 일반적인 용도는 무엇인가요?,DIN 단자,"[""DIN 단자"", ""DIN 단자 의 일반적인 용도는 무엇인가요?"", ""DIN 커넥터""]",False,True,False,True,1.0
Q1133767_2,vanilla_mt,Book,DIN 커넥터에 대한 일반적인 사용은 무엇입니까?,DIN 단자,"[""DIN 단자"", ""DIN 단자 의 일반적인 용도는 무엇인가요?"", ""DIN 커넥터""]",False,True,False,True,1.0
Q1140935_0,entity_aware_mt,Movie,나를 위해 너무 가벼운 그녀의 공동 감독은 누구입니까?,내겐 너무 가벼운 그녀,"[""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀""]",False,False,False,False,0.7778
Q1140935_0,gpt4o_mini,Movie,"""Shallow Hal""의 공동 감독은 누구인가요?",내겐 너무 가벼운 그녀,"[""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀""]",False,False,False,False,0.1111
Q1140935_0,gpt4o,Movie,샬로우 할의 공동 감독은 누구인가요?,내겐 너무 가벼운 그녀,"[""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀""]",False,False,False,False,0.1111
Q1140935_0,vanilla_mt,Movie,Shallow Hal의 공동 감독은 누구입니까?,내겐 너무 가벼운 그녀,"[""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀""]",False,False,False,False,0.0
Q1140935_1,entity_aware_mt,Movie,어느 해에 그녀가 나에게 너무 가볍게 풀려났습니까?,내겐 너무 가벼운 그녀,"[""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀""]",False,False,False,False,0.3333
Q1140935_1,gpt4o_mini,Movie,"""셔로우 할""은 2001년에 개봉되었습니다.",내겐 너무 가벼운 그녀,"[""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀""]",False,False,False,False,0.0
Q1140935_1,gpt4o,Movie,'S샬로우 할'은 어느 해에 개봉했나요?,내겐 너무 가벼운 그녀,"[""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀""]",False,False,False,False,0.0
Q1140935_1,vanilla_mt,Movie,Shallow Hal은 어떤 해에 출시되었습니까?,내겐 너무 가벼운 그녀,"[""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀""]",False,False,False,False,0.0
Q1140935_2,entity_aware_mt,Movie,그녀에게 너무 가벼운 영화의 종류는 무엇입니까?,내겐 너무 가벼운 그녀,"[""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀""]",False,False,False,False,0.5556
Q1140935_2,gpt4o_mini,Movie,"영화 ""샬로우 할""의 장르는 무엇인가요?",내겐 너무 가벼운 그녀,"[""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀""]",False,False,False,False,0.1111
Q1140935_2,gpt4o,Movie,영화 샬로우 할의 장르는 무엇입니까?,내겐 너무 가벼운 그녀,"[""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀""]",False,False,False,False,0.1111
Q1140935_2,vanilla_mt,Movie,Shallow Hal 영화의 종류는 무엇입니까?,내겐 너무 가벼운 그녀,"[""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀"", ""내겐 너무 가벼운 그녀""]",False,False,False,False,0.1111
Q1141254_0,entity_aware_mt,Fictional entity,순수한 마음호 우주선의 출현을 설명할 수 있습니까?,순수한 마음,"[""순수한 마음""]",True,True,True,True,1.0
Q1141254_0,gpt4o_mini,Fictional entity,금의 심장 우주선의 외형을 설명해 주실 수 있나요?,순수한 마음,"[""순수한 마음""]",False,False,False,False,0.2
Q1141254_0,gpt4o,Fictional entity,당신은 황금의 심장 우주선의 외관을 묘사할 수 있습니까?,순수한 마음,"[""순수한 마음""]",False,False,False,False,0.2
Q1141254_0,vanilla_mt,Fictional entity,당신은 골드 우주선의 심장의 출현을 설명 할 수 있습니까?,순수한 마음,"[""순수한 마음""]",False,False,False,False,0.2
Q1141254_1,entity_aware_mt,Fictional entity,순수한 마음호 우주선을 포함하는 소설의 저자는 누구입니까?,순수한 마음,"[""순수한 마음""]",True,True,True,True,1.0
Q1141254_1,gpt4o_mini,Fictional entity,하트 오브 골드 우주선이 등장하는 소설의 작가는 누구인가요?,순수한 마음,"[""순수한 마음""]",False,False,False,False,0.0
Q1141254_1,gpt4o,Fictional entity,"소설 ""Hitchhiker's Guide to the Galaxy""에 등장하는 Heart of Gold 우주선의 저자는 더글러스 애덤스입니다.",순수한 마음,"[""순수한 마음""]",False,False,False,False,0.0
Q1141254_1,vanilla_mt,Fictional entity,황금 우주선의 마음을 담은 소설의 저자는 누구입니까?,순수한 마음,"[""순수한 마음""]",False,False,False,False,0.4
Q1141254_2,entity_aware_mt,Fictional entity,순수한 마음호는 책의 주요 캐릭터들의 여행에서 어떤 목적을 가지고 있습니까?,순수한 마음호,"[""순수한 마음호"", ""순수한 마음호""]",True,True,True,True,1.0
Q1141254_2,gpt4o_mini,Fictional entity,주인공들의 여정에서 골드 하트는 어떤 목적을 가지고 있나요?,순수한 마음호,"[""순수한 마음호"", ""순수한 마음호""]",False,False,False,False,0.0
Q1141254_2,gpt4o,Fictional entity,"주인공들의 여정에서 ""하트 오브 골드""는 어떤 목적을 제공합니까?",순수한 마음호,"[""순수한 마음호"", ""순수한 마음호""]",False,False,False,False,0.0
Q1141254_2,vanilla_mt,Fictional entity,황금의 심장은 책의 주요 캐릭터들의 여행에서 어떤 목적을 가지고 있습니까?,순수한 마음호,"[""순수한 마음호"", ""순수한 마음호""]",False,False,False,False,0.0
Q1146619_0,entity_aware_mt,Place of worship,어떤 지역에 위치한 칸산사?,한산사,"[""한산사"", ""한산사"", ""한산사""]",False,False,False,False,0.6667
Q1146619_0,gpt4o_mini,Place of worship,한산사(한산사)는 어느 지방에 위치해 있나요?,한산사,"[""한산사"", ""한산사"", ""한산사""]",True,True,True,True,1.0
Q1146619_0,gpt4o,Place of worship,한산사는 어느 성에 위치해 있나요?,한산사,"[""한산사"", ""한산사"", ""한산사""]",True,True,True,True,1.0
Q1146619_0,vanilla_mt,Place of worship,Hanshan Temple은 어떤 지역에 위치하고 있습니까?,한산사,"[""한산사"", ""한산사"", ""한산사""]",False,False,False,False,0.0
Q1146619_1,entity_aware_mt,Place of worship,어떤 종류의 장소가 한산사인가요?,한산사,"[""한산사"", ""한산사"", ""한산사""]",True,True,True,True,1.0
Q1146619_1,gpt4o_mini,Place of worship,한산 사원은 어떤 곳인가요?,한산사,"[""한산사"", ""한산사"", ""한산사""]",False,False,True,True,1.0
Q1146619_1,gpt4o,Place of worship,한산사는 어떤 곳인가요?,한산사,"[""한산사"", ""한산사"", ""한산사""]",True,True,True,True,1.0
Q1146619_1,vanilla_mt,Place of worship,어떤 종류의 장소는 Hanshan Temple?,한산사,"[""한산사"", ""한산사"", ""한산사""]",False,False,False,False,0.0
Q1146619_2,entity_aware_mt,Place of worship,중국 문화에서 한산사의 의미는 무엇입니까?,한산사,"[""한산사"", ""한산사"", ""한산사""]",True,True,True,True,1.0
Q1146619_2,gpt4o_mini,Place of worship,한산 사원의 중국 문화에서의 중요성은 무엇인가요?,한산사,"[""한산사"", ""한산사"", ""한산사""]",False,False,True,True,1.0
Q1146619_2,gpt4o,Place of worship,중국 문화에서 한산사(寒山寺)의 중요성은 무엇인가요?,한산사,"[""한산사"", ""한산사"", ""한산사""]",True,True,True,True,1.0
Q1146619_2,vanilla_mt,Place of worship,중국 문화에서 Hanshan Temple의 의미는 무엇입니까?,한산사,"[""한산사"", ""한산사"", ""한산사""]",False,False,False,False,0.0
Q114729513_0,entity_aware_mt,TV series,2022 TV 시리즈 모두가 구원을 원하는 것은 무엇입니까?,모두가 구원을 바란다,"[""모두가 구원을 바란다"", ""모두가 구원을 바란다""]",False,False,False,False,0.6667
Q114729513_0,gpt4o_mini,TV series,2022년 TV 시리즈 《모든 것은 구원을 요구한다》의 줄거리는 무엇인가요?,모두가 구원을 바란다,"[""모두가 구원을 바란다"", ""모두가 구원을 바란다""]",False,False,False,False,0.3333
Q114729513_0,gpt4o,TV series,"""모든 것이 구원을 부른다""는 TV 시리즈의 줄거리는 주인공인 다닐레가 자신의 의지와는 무관하게 정신과 병원에 일주일간 입원하게 되는 이야기를 다룹니다. 그는 다양한 정신적 문제를 가진 사람들과 함께 시간을 보내면서 자신과 타인의 내면 깊은 곳을 탐구하고 치유의 과정에 대해 배웁니다. 이 경험을 통해 다닐레는 삶의 의미와 구원의 가능성을 새롭게 발견하게 됩니다.",모두가 구원을 바란다,"[""모두가 구원을 바란다"", ""모두가 구원을 바란다""]",False,False,False,False,0.3333
Q114729513_0,vanilla_mt,TV series,2022 TV 시리즈 '모든 것이 구원을 부르는 것'은 무엇입니까?,모두가 구원을 바란다,"[""모두가 구원을 바란다"", ""모두가 구원을 바란다""]",False,False,False,False,0.3333
Q114729513_1,entity_aware_mt,TV series,언제 이탈리아 텔레비전 시리즈 모두가 구원을 바란다 출시되었습니까?,모두가 구원을 바란다,"[""모두가 구원을 바란다"", ""모두가 구원을 바란다""]",True,True,True,True,1.0
Q114729513_1,gpt4o_mini,TV series,이탈리아 텔레비전 시리즈 '모든 것이 구원을 요구할 때'는 언제 방영되었나요?,모두가 구원을 바란다,"[""모두가 구원을 바란다"", ""모두가 구원을 바란다""]",False,False,False,False,0.3333
Q114729513_1,gpt4o,TV series,"이탈리아 텔레비전 시리즈 ""Everything Calls for Salvation""은 언제 개봉되었습니까?",모두가 구원을 바란다,"[""모두가 구원을 바란다"", ""모두가 구원을 바란다""]",False,False,False,False,0.0
Q114729513_1,vanilla_mt,TV series,이탈리아 텔레비전 시리즈 Everything Calls for Salvation은 언제 출시되었습니까?,모두가 구원을 바란다,"[""모두가 구원을 바란다"", ""모두가 구원을 바란다""]",False,False,False,False,0.0
Q114729513_2,entity_aware_mt,TV series,TV 시리즈의 주요 캐릭터는 누구나 구원을 원합니까?,모두가 구원을 바란다,"[""모두가 구원을 바란다"", ""모두가 구원을 바란다""]",False,False,False,False,0.3333
Q114729513_2,gpt4o_mini,TV series,TV 시리즈 '모든 것들이 구원을 요구할 때'의 주요 등장인물은 누구인가요?,모두가 구원을 바란다,"[""모두가 구원을 바란다"", ""모두가 구원을 바란다""]",False,False,False,False,0.3333
Q114729513_2,gpt4o,TV series,"TV 시리즈 ""모든 것이 구원을 부른다""의 주요 캐릭터는 누구입니까?",모두가 구원을 바란다,"[""모두가 구원을 바란다"", ""모두가 구원을 바란다""]",False,False,False,False,0.3333
Q114729513_2,vanilla_mt,TV series,TV 시리즈의 주요 캐릭터는 누구입니까 모든 것이 구원을 호출합니까?,모두가 구원을 바란다,"[""모두가 구원을 바란다"", ""모두가 구원을 바란다""]",False,False,False,False,0.3333
Q1147583_0,entity_aware_mt,Artwork,인간 실종의 책의 주제는 무엇입니까?,인간 실격,"[""인간 실격"", ""인간 실격""]",False,False,False,False,0.75
Q1147583_0,gpt4o_mini,Artwork,'인간 존재의 정체성'이 주제입니다.,인간 실격,"[""인간 실격"", ""인간 실격""]",False,False,False,False,0.5
Q1147583_0,gpt4o,Artwork,인간 실격,인간 실격,"[""인간 실격"", ""인간 실격""]",True,True,True,True,1.0
Q1147583_0,vanilla_mt,Artwork,더 이상 인간이 아닌 책의 주제는 무엇입니까?,인간 실격,"[""인간 실격"", ""인간 실격""]",False,False,False,False,0.5
Q1147583_1,entity_aware_mt,Artwork,인간 실종 소설의 저자는 누구입니까?,인간 실격,"[""인간 실격"", ""인간 실격""]",False,False,False,False,0.75
Q1147583_1,gpt4o_mini,Artwork,소설 '인간실격'의 저자는 누구인가요?,인간 실격,"[""인간 실격"", ""인간 실격""]",False,False,True,True,1.0
Q1147583_1,gpt4o,Artwork,소설 '인간 실격'의 저자는 누구입니까?,인간 실격,"[""인간 실격"", ""인간 실격""]",True,True,True,True,1.0
Q1147583_1,vanilla_mt,Artwork,더 이상 인간이 아닌 소설의 저자는 누구입니까?,인간 실격,"[""인간 실격"", ""인간 실격""]",False,False,False,False,0.5
Q1147583_2,entity_aware_mt,Artwork,어떤 종류의 예술 작품이 인간 실종인가?,인간 실격,"[""인간 실격"", ""인간 실격""]",False,False,False,False,0.75
Q1147583_2,gpt4o_mini,Artwork,『노르가 인간』은 어떤 종류의 예술 작품인가요?,인간 실격,"[""인간 실격"", ""인간 실격""]",False,False,False,False,0.5
Q1147583_2,gpt4o,Artwork,인간 실격은 어떤 종류의 예술 작품인가요?,인간 실격,"[""인간 실격"", ""인간 실격""]",True,True,True,True,1.0
Q1147583_2,vanilla_mt,Artwork,어떤 종류의 예술 작품은 더 이상 인간이 아닌가?,인간 실격,"[""인간 실격"", ""인간 실격""]",False,False,False,False,0.5
Q1149593_0,entity_aware_mt,Fictional entity,타사대 왕의 몇 가지 눈에 띄는 특징이나 특징은 무엇입니까?,킹 두오시,"[""킹 두오시"", ""킹 두오시""]",False,False,False,False,0.0
Q1149593_0,gpt4o_mini,Fictional entity,왕 두오시의 주목할 만한 특징이나 특성은 무엇인가요?,킹 두오시,"[""킹 두오시"", ""킹 두오시""]",False,False,False,False,0.75
Q1149593_0,gpt4o,Fictional entity,두오시 왕의 주목할 만한 특징이나 특성은 무엇인가요?,킹 두오시,"[""킹 두오시"", ""킹 두오시""]",False,False,False,False,0.75
Q1149593_0,vanilla_mt,Fictional entity,King Duosi의 몇 가지 눈에 띄는 특징이나 특징은 무엇입니까?,킹 두오시,"[""킹 두오시"", ""킹 두오시""]",False,False,False,False,0.0
Q1149593_1,entity_aware_mt,Fictional entity,왕이 그 이야기에서 어떤 역할을 하는가?,킹 두오시,"[""킹 두오시"", ""킹 두오시""]",False,False,False,False,0.0
Q1149593_1,gpt4o_mini,Fictional entity,왕 도시의 이야기에선 어떤 역할을 하나요?,킹 두오시,"[""킹 두오시"", ""킹 두오시""]",False,False,False,False,0.25
Q1149593_1,gpt4o,Fictional entity,이야기에서 두어시 왕은 어떤 역할을 하나요?,킹 두오시,"[""킹 두오시"", ""킹 두오시""]",False,False,False,False,0.25
Q1149593_1,vanilla_mt,Fictional entity,왕 듀오시가 이야기 속에서 어떤 역할을 하는가?,킹 두오시,"[""킹 두오시"", ""킹 두오시""]",False,False,False,False,0.5
Q1149593_2,entity_aware_mt,Fictional entity,타사대 왕의 캐릭터가 소설의 전체 작품에 어떻게 기여합니까?,킹 두오시,"[""킹 두오시"", ""킹 두오시""]",False,False,False,False,0.0
Q1149593_2,gpt4o_mini,Fictional entity,왕 두오시의 캐릭터가 소설의 전반적인 줄거리에는 어떻게 기여하나요?,킹 두오시,"[""킹 두오시"", ""킹 두오시""]",False,False,False,False,0.75
Q1149593_2,gpt4o,Fictional entity,왕 두오쓰의 캐릭터는 소설의 전체 플롯에 어떻게 기여하나요?,킹 두오시,"[""킹 두오시"", ""킹 두오시""]",False,False,False,False,0.5
Q1149593_2,vanilla_mt,Fictional entity,왕 듀오시의 캐릭터가 소설의 전체 작품에 어떻게 기여합니까?,킹 두오시,"[""킹 두오시"", ""킹 두오시""]",False,False,False,False,0.5
Q1167579_0,entity_aware_mt,Movie,저주받은 도시의 주인공은 누구입니까?,저주받은 마을,"[""저주받은 마을"", ""저주받은 도시"", ""저주받은 도시"", ""저주받은 마을""]",False,True,False,True,1.0
